           NAME           TYPE              S          BETA1          ALFA1            MU1          BETA2          ALFA2            MU2           ETAX          ETAXP           ETAY          ETAYP
      DRIFT_309          DRIFT        3368.48        15.5352       -0.80749         24.924        42.4625        2.06349        23.8788        1.14981      0.0464048   -2.92777e-05     1.4878e-06
    YO4_DH11_E1           MULT        3368.48        15.5352       -0.80749         24.924        42.4625        2.06349        23.8788        1.14981      0.0464048   -2.92777e-05     1.4878e-06
       YO4_DH11          SBEND        3377.92        40.2158       -1.80547        24.9856        14.5373       0.894486        23.9408        1.77063      0.0850994    -1.5232e-05     1.4878e-06
    YO4_DH11_E2           MULT        3377.92        40.2158       -1.80547        24.9856        14.5373       0.894486        23.9408        1.77063      0.0850994    -1.5232e-05    1.48779e-06
      DRIFT_103          DRIFT        3379.51        46.2396       -1.97428        24.9915        12.0007       0.697142        23.9601        1.90625      0.0850994    -1.2861e-05    1.48779e-06
       YO4_TH12         KICKER        3379.51        46.2396       -1.97428        24.9915        12.0007       0.697142        23.9601        1.90625      0.0850994    -1.2861e-05    1.48779e-06
       DRIFT_21          DRIFT        3380.06         48.424       -2.03203        24.9934        11.2773       0.629626        23.9675        1.95265      0.0850994   -1.20497e-05    1.48779e-06
       YO4_QF12           QUAD        3381.17        48.2774        2.15994         24.997        11.0633      -0.430762        23.9836        1.95265     -0.0851106   -1.09547e-05    5.01071e-07
       DRIFT_20          DRIFT         3381.3        47.7132        2.14456        24.9974        11.1781      -0.444805        23.9855        1.94149     -0.0851106    -1.0889e-05    5.01071e-07
      YO4_SXF12           SEXT        3382.05        44.5624        2.05655             25        11.9056      -0.525176        23.9959        1.87766     -0.0851106   -1.05132e-05    5.01052e-07
       DRIFT_19          DRIFT        3382.28        43.6379           2.03        25.0008        12.1487      -0.549418        23.9989         1.8584     -0.0851106   -1.03999e-05    5.01052e-07
       YO4_BH12          DRIFT        3382.28        43.6379           2.03        25.0008        12.1487      -0.549418        23.9989         1.8584     -0.0851106   -1.03999e-05    5.01052e-07
      DRIFT_310          DRIFT        3383.31        39.5742        1.90893        25.0048        13.3964      -0.659974        24.0117         1.7706     -0.0851106   -9.88294e-06    5.01052e-07
    YO4_DH12_E1           MULT        3383.31        39.5742        1.90893        25.0048        13.3964      -0.659974        24.0117         1.7706     -0.0851106   -9.88294e-06    5.01051e-07
       YO4_DH12          SBEND        3392.75        13.9612       0.802756        25.0705        35.4084       -1.67164        24.0831        1.14967      -0.046416   -5.15272e-06    5.01051e-07
    YO4_DH12_E2           MULT        3392.75        13.9612       0.802756        25.0705        35.4084       -1.67164        24.0831        1.14967      -0.046416   -5.15272e-06    5.01051e-07
      DRIFT_103          DRIFT        3394.34        11.7016       0.615041        25.0904        41.0087       -1.84243        24.0898         1.0757      -0.046416    -4.3542e-06    5.01051e-07
       YO4_TV13         KICKER        3394.34        11.7016       0.615041        25.0904        41.0087       -1.84243        24.0898         1.0757      -0.046416    -4.3542e-06    5.01051e-07
       DRIFT_21          DRIFT        3394.89        11.0659       0.550819         25.098        43.0498       -1.90086        24.0918        1.05039      -0.046416     -4.081e-06    5.01051e-07
       YO4_QD13           QUAD           3396        11.0412      -0.527843        25.1143        43.0078        1.93738        24.0959        1.05036      0.0463575   -3.33392e-06    8.33949e-07
       DRIFT_20          DRIFT        3396.13        11.1816      -0.543019        25.1162        42.5019        1.92289        24.0963        1.05643      0.0463575   -3.22463e-06    8.33949e-07
      YO4_SXD13           SEXT        3396.88        12.0612      -0.629872        25.1265        39.6798           1.84        24.0993         1.0912      0.0463575   -2.59917e-06    8.33955e-07
       DRIFT_19          DRIFT         3397.1        12.3521       -0.65607        25.1294        38.8529          1.815        24.1002        1.10169      0.0463575    -2.4105e-06    8.33955e-07
       YO4_BV13          DRIFT         3397.1        12.3521       -0.65607        25.1294        38.8529          1.815        24.1002        1.10169      0.0463575    -2.4105e-06    8.33955e-07
      DRIFT_311          DRIFT        3398.14        13.8291      -0.775542         25.142        35.2256        1.70097        24.1046        1.14951      0.0463575   -1.55014e-06    8.33955e-07
    YO4_DH13_E1           MULT        3398.14        13.8291      -0.775542         25.142        35.2256        1.70097        24.1046        1.14951      0.0463575   -1.55014e-06    8.33955e-07
       YO4_DH13          SBEND        3407.58        38.7526       -1.86314        25.2088        12.9596       0.657543        24.1774        1.76989      0.0850521    6.32289e-06    8.33955e-07
    YO4_DH13_E2           MULT        3407.58        38.7526       -1.86314        25.2088        12.9596       0.657543        24.1774        1.76989      0.0850521    6.32289e-06    8.33956e-07
      DRIFT_100          DRIFT        3409.17        44.9842       -2.04702        25.2149        11.1445       0.481399        24.1986        1.90544      0.0850521    7.65197e-06    8.33956e-07
       YO4_TH14         KICKER        3409.17        44.9842       -2.04702        25.2149        11.1445       0.481399        24.1986        1.90544      0.0850521    7.65197e-06    8.33956e-07
       DRIFT_21          DRIFT        3409.72        47.2508       -2.10993        25.2168        10.6524       0.421136        24.2066        1.95181      0.0850521    8.10668e-06    8.33956e-07
       YO4_QF14           QUAD        3410.83        47.3865         1.9916        25.2205        10.8527      -0.607286        24.2233        1.95179      -0.085084    9.43941e-06    1.58656e-06
       DRIFT_20          DRIFT        3410.96        46.8663        1.97786        25.2209         11.014      -0.623815        24.2252        1.94064      -0.085084    9.64733e-06    1.58656e-06
      YO4_SXF14           SEXT        3411.71        43.9585        1.89926        25.2235        12.0207      -0.718409        24.2356        1.87683      -0.085084    1.08372e-05    1.58657e-06
       DRIFT_19          DRIFT        3411.93        43.1045        1.87555        25.2244        12.3522      -0.746942        24.2386        1.85758      -0.085084    1.11962e-05    1.58657e-06
       YO4_BH14          DRIFT        3411.93        43.1045        1.87555        25.2244        12.3522      -0.746942        24.2386        1.85758      -0.085084    1.11962e-05    1.58657e-06
      DRIFT_312          DRIFT        3412.96        39.3461        1.76742        25.2284        14.0276      -0.877063         24.251         1.7698      -0.085084     1.2833e-05    1.58657e-06
    YO4_DH14_E1           MULT        3412.96        39.3461        1.76742        25.2284        14.0276      -0.877063         24.251         1.7698      -0.085084     1.2833e-05    1.58657e-06
       YO4_DH14          SBEND         3422.4        15.2854       0.779922        25.2912        41.8288       -2.06777        24.3148        1.14913     -0.0463893    2.78112e-05    1.58657e-06
    YO4_DH14_E2           MULT         3422.4        15.2854       0.779922        25.2912        41.8288       -2.06777        24.3148        1.14913     -0.0463893    2.78112e-05    1.58658e-06
      DRIFT_100          DRIFT           3424        13.0667       0.612237        25.3092        48.7399       -2.26878        24.3204         1.0752     -0.0463893    3.03397e-05    1.58658e-06
       YO4_TV15         KICKER           3424        13.0667       0.612237        25.3092        48.7399       -2.26878        24.3204         1.0752     -0.0463893    3.03397e-05    1.58658e-06
       DRIFT_21          DRIFT        3424.54        12.4303       0.554868         25.316        51.2515       -2.33755        24.3221         1.0499     -0.0463893    3.12048e-05    1.58658e-06
       YO4_QD15           QUAD        3425.65        12.5194      -0.637747        25.3304        51.3547        2.24771        24.3255        1.04988      0.0463414    3.14075e-05   -1.22445e-06
       DRIFT_20          DRIFT        3425.78        12.6885      -0.652472        25.3321        50.7676        2.23226        24.3259        1.05595      0.0463414     3.1247e-05   -1.22445e-06
      YO4_SXD15           SEXT        3426.53        13.7304      -0.736744        25.3412        47.4855        2.14387        24.3283         1.0907      0.0463414    3.03286e-05   -1.22451e-06
       DRIFT_19          DRIFT        3426.76        14.0695      -0.762164        25.3437        46.5215        2.11721        24.3291        1.10119      0.0463414    3.00516e-05   -1.22451e-06
       YO4_BV15          DRIFT        3426.76        14.0695      -0.762164        25.3437        46.5215        2.11721        24.3291        1.10119      0.0463414    3.00516e-05   -1.22451e-06
      DRIFT_313          DRIFT        3427.79        15.7617      -0.878086        25.3548        42.2784        1.99563        24.3328          1.149      0.0463414    2.87883e-05   -1.22451e-06
    YO4_DH15_E1           MULT        3427.79        15.7617      -0.878086        25.3548        42.2784        1.99563        24.3328          1.149      0.0463414    2.87883e-05   -1.22451e-06
       YO4_DH15          SBEND        3437.23        42.3099       -1.93261        25.4143        15.1018       0.883041        24.3938        1.76922      0.0850361    1.72282e-05   -1.22451e-06
    YO4_DH15_E2           MULT        3437.23        42.3099       -1.93261        25.4143        15.1018       0.883041        24.3938        1.76922      0.0850361    1.72282e-05   -1.22451e-06
      DRIFT_100          DRIFT        3438.83        48.7542       -2.11096        25.4199        12.5866       0.695222        24.4122        1.90474      0.0850361    1.52767e-05   -1.22451e-06
       YO4_TH16         KICKER        3438.83        48.7542       -2.11096        25.4199        12.5866       0.695222        24.4122        1.90474      0.0850361    1.52767e-05   -1.22451e-06
       DRIFT_21          DRIFT        3439.37        51.0895       -2.17198        25.4217        11.8635       0.630964        24.4193        1.95111      0.0850361     1.4609e-05   -1.22451e-06
       YO4_QF16           QUAD        3440.48        50.9934        2.25579        25.4251        11.6968      -0.476086        24.4346        1.95111     -0.0850396    1.39347e-05   -1.90488e-10
       DRIFT_20          DRIFT        3440.61        50.4042        2.24014        25.4255        11.8234      -0.489829        24.4363        1.93996     -0.0850396    1.39347e-05   -1.90488e-10
      YO4_SXF16           SEXT        3441.36        47.1111        2.15059        25.4279        12.6171      -0.568482        24.4461        1.87618     -0.0850396    1.39346e-05   -1.65747e-10
       DRIFT_19          DRIFT        3441.59        46.1442        2.12358        25.4287        12.8797      -0.592207        24.4489        1.85694     -0.0850396    1.39345e-05   -1.65747e-10
       YO4_BH16          DRIFT        3441.59        46.1442        2.12358        25.4287        12.8797      -0.592207        24.4489        1.85694     -0.0850396    1.39345e-05   -1.65747e-10
      DRIFT_314          DRIFT        3442.62        41.8896         2.0004        25.4324        14.2133        -0.7004        24.4611        1.76921     -0.0850396    1.39344e-05   -1.65747e-10
    YO4_DH16_E1           MULT        3442.62        41.8896         2.0004        25.4324        14.2133        -0.7004        24.4611        1.76921     -0.0850396    1.39344e-05   -1.64927e-10
       YO4_DH16          SBEND        3452.06        14.7304       0.874984        25.4945        36.7845       -1.69045        24.5288        1.14896     -0.0463448    1.39328e-05   -1.64927e-10
    YO4_DH16_E2           MULT        3452.06        14.7304       0.874984        25.4945        36.7845       -1.69045        24.5288        1.14896     -0.0463448    1.39328e-05   -1.62516e-10
      DRIFT_100          DRIFT        3453.66        12.2459       0.683961        25.5134         42.439       -1.85758        24.5352         1.0751     -0.0463448    1.39325e-05   -1.62516e-10
       YO4_TV17         KICKER        3453.66        12.2459       0.683961        25.5134         42.439       -1.85758        24.5352         1.0751     -0.0463448    1.39325e-05   -1.62516e-10
       DRIFT_21          DRIFT         3454.2        11.5356       0.618607        25.5207        44.4959       -1.91476        24.5372        1.04983     -0.0463448    1.39324e-05   -1.62516e-10
       YO4_QD17           QUAD        3455.31         11.401      -0.493305        25.5364        44.3418        2.04896        24.5411        1.04985      0.0463813    1.32493e-05   -1.22051e-06
       DRIFT_20          DRIFT        3455.44        11.5321      -0.507597        25.5382        43.8068         2.0336        24.5416        1.05592      0.0463813    1.30894e-05   -1.22051e-06
      YO4_SXD17           SEXT        3456.19        12.3549      -0.589389        25.5482        40.8223        1.94568        24.5444        1.09071      0.0463813     1.2174e-05   -1.22054e-06
       DRIFT_19          DRIFT        3456.42        12.6271      -0.614061        25.5511         39.948        1.91916        24.5453         1.1012      0.0463813    1.18979e-05   -1.22054e-06
       YO4_BV17          DRIFT        3456.42        12.6271      -0.614061        25.5511         39.948        1.91916        24.5453         1.1012      0.0463813    1.18979e-05   -1.22054e-06
      DRIFT_315          DRIFT        3457.45        14.0102      -0.726572        25.5634        36.1129        1.79821        24.5497        1.14905      0.0463813    1.06387e-05   -1.22054e-06
    YO4_DH17_E1           MULT        3457.45        14.0102      -0.726572        25.5634        36.1129        1.79821        24.5497        1.14905      0.0463813    1.06387e-05   -1.22054e-06
       YO4_DH17          SBEND        3466.89        37.4087       -1.75065        25.6311        12.6086       0.691469        24.6226        1.76965       0.085076     -8.839e-07   -1.22054e-06
    YO4_DH17_E2           MULT        3466.89        37.4087       -1.75065        25.6311        12.6086       0.691469        24.6226        1.76965       0.085076     -8.839e-07   -1.22054e-06
      DRIFT_103          DRIFT        3468.48        43.2647       -1.92382        25.6374        10.7024       0.504637        24.6445        1.90524       0.085076   -2.82906e-06   -1.22054e-06
       YO4_TH18         KICKER        3468.48        43.2647       -1.92382        25.6374        10.7024       0.504637        24.6445        1.90524       0.085076   -2.82906e-06   -1.22054e-06
       DRIFT_21          DRIFT        3469.03        45.3949       -1.98307        25.6393        10.1869       0.440716        24.6528        1.95163       0.085076   -3.49456e-06   -1.22054e-06
       YO4_QF18           QUAD        3470.14        45.4312        1.95147        25.6432        10.3033      -0.548882        24.6704        1.95164     -0.0850457   -5.04018e-06   -1.58661e-06
       DRIFT_20          DRIFT        3470.27        44.9215         1.9376        25.6436        10.4493      -0.565433        24.6724         1.9405     -0.0850457    -5.2481e-06   -1.58661e-06
      YO4_SXF18           SEXT        3471.02        42.0746        1.85822        25.6464        11.3685      -0.660155        24.6833        1.87671     -0.0850457   -6.43806e-06   -1.58663e-06
       DRIFT_19          DRIFT        3471.25        41.2393        1.83428        25.6472        11.6737      -0.688727        24.6865        1.85748     -0.0850457   -6.79699e-06   -1.58663e-06
       YO4_BH18          DRIFT        3471.25        41.2393        1.83428        25.6472        11.6737      -0.688727        24.6865        1.85748     -0.0850457   -6.79699e-06   -1.58663e-06
      DRIFT_316          DRIFT        3472.28        37.5672        1.72509        25.6514        13.2292      -0.819024        24.6997        1.76974     -0.0850457   -8.43387e-06   -1.58663e-06
    YO4_DH18_E1           MULT        3472.28        37.5672        1.72509        25.6514        13.2292      -0.819024        24.6997        1.76974     -0.0850457   -8.43387e-06   -1.58663e-06
       YO4_DH18          SBEND        3481.72        14.3991       0.727742        25.7179        39.9497       -2.01134        24.7671        1.14942      -0.046351   -2.34126e-05   -1.58663e-06
    YO4_DH18_E2           MULT        3481.72        14.3991       0.727742        25.7179        39.9497       -2.01134        24.7671        1.14942      -0.046351   -2.34126e-05   -1.58663e-06
      DRIFT_103          DRIFT        3483.31        12.3493       0.558444         25.737        46.6815       -2.21262        24.7729        1.07555      -0.046351   -2.59412e-05   -1.58663e-06
       YO4_TV19         KICKER        3483.31        12.3493       0.558444         25.737        46.6815       -2.21262        24.7729        1.07555      -0.046351   -2.59412e-05   -1.58663e-06
       DRIFT_21          DRIFT        3483.86        11.7719       0.500522        25.7442        49.1319       -2.28149        24.7747        1.05028      -0.046351   -2.68063e-05   -1.58663e-06
       YO4_QD19           QUAD        3484.97        11.9238      -0.641822        25.7594        49.3216        2.11631        24.7783        1.05031      0.0464157   -2.72246e-05    8.39127e-07
       DRIFT_20          DRIFT         3485.1        12.0941       -0.65734        25.7611        48.7688        2.10175        24.7787         1.0564      0.0464157   -2.71146e-05    8.39127e-07
      YO4_SXD19           SEXT        3485.85        13.1467       -0.74615        25.7706        45.6786        2.01844        24.7812        1.09121      0.0464157   -2.64853e-05    8.39187e-07
       DRIFT_19          DRIFT        3486.08        13.4903      -0.772938        25.7733        44.7711        1.99331         24.782        1.10171      0.0464157   -2.62954e-05    8.39187e-07
       YO4_BV19          DRIFT        3486.08        13.4903      -0.772938        25.7733        44.7711        1.99331         24.782        1.10171      0.0464157   -2.62954e-05    8.39187e-07
      DRIFT_317          DRIFT        3487.11        15.2112      -0.895103        25.7847        40.7764        1.87871        24.7859         1.1496      0.0464157   -2.54297e-05    8.39187e-07
    YO4_DH19_E1           MULT        3487.11        15.2112      -0.895103        25.7847        40.7764        1.87871        24.7859         1.1496      0.0464157   -2.54297e-05    8.39186e-07
       YO4_DH19          SBEND        3496.55        42.6202       -2.00672        25.8452        15.2043       0.830016        24.8478        1.77052      0.0851103   -1.75072e-05    8.39186e-07
    YO4_DH19_E2           MULT        3496.55        42.6202       -2.00672        25.8452        15.2043       0.830016        24.8478        1.77052      0.0851103   -1.75072e-05    8.39181e-07
      DRIFT_100          DRIFT        3498.14         49.316        -2.1947        25.8507        12.8408       0.652984        24.8659        1.90616      0.0851103   -1.61698e-05    8.39181e-07
       YO4_TH20         KICKER        3498.14         49.316        -2.1947        25.8507        12.8408       0.652984        24.8659        1.90616      0.0851103   -1.61698e-05    8.39181e-07
      DRIFT_318          DRIFT        3498.69        51.7444       -2.25901        25.8524        12.1618       0.592416        24.8729        1.95257      0.0851103   -1.57123e-05    8.39181e-07
       YO4_QF20           QUAD         3499.8        51.7757        2.23174        25.8558        12.1072      -0.541748        24.8877        1.95258      -0.085093   -1.55259e-05   -5.00708e-07
       DRIFT_20          DRIFT        3499.93        51.1927         2.2166        25.8562        12.2511      -0.555748        24.8894        1.94143      -0.085093   -1.55915e-05   -5.00708e-07
      YO4_SXF20           SEXT        3500.68        47.9328        2.12997        25.8586        13.1448      -0.635875        24.8988        1.87761      -0.085093   -1.59671e-05   -5.00736e-07
       DRIFT_19          DRIFT         3500.9         46.975        2.10384        25.8594         13.438      -0.660045        24.9015        1.85836      -0.085093   -1.60803e-05   -5.00736e-07
       YO4_BH20          DRIFT         3500.9         46.975        2.10384        25.8594         13.438      -0.660045        24.9015        1.85836      -0.085093   -1.60803e-05   -5.00736e-07
      DRIFT_319          DRIFT        3501.94         42.757        1.98467         25.863        14.9136      -0.770265        24.9131        1.77057      -0.085093   -1.65969e-05   -5.00736e-07
    YO4_DH20_E1           MULT        3501.94         42.757        1.98467         25.863        14.9136      -0.770265        24.9131        1.77057      -0.085093   -1.65969e-05   -5.00737e-07
       YO4_DH20          SBEND        3511.38        15.5468       0.896112        25.9227        38.9791       -1.77887        24.9772        1.14981     -0.0463984   -2.13242e-05   -5.00737e-07
    YO4_DH20_E2           MULT        3511.38        15.5468       0.896112        25.9227        38.9791       -1.77887        24.9772        1.14981     -0.0463984   -2.13242e-05   -5.00741e-07
      DRIFT_100          DRIFT        3512.97         12.985       0.711284        25.9406        44.9204       -1.94913        24.9832        1.07586     -0.0463984   -2.21222e-05   -5.00741e-07
       YO5_TV21         KICKER        3512.97         12.985       0.711284        25.9406        44.9204       -1.94913        24.9832        1.07586     -0.0463984   -2.21222e-05   -5.00741e-07
       DRIFT_21          DRIFT        3513.52        12.2439       0.648049        25.9475        47.0777       -2.00739        24.9851        1.05056     -0.0463984   -2.23953e-05   -5.00741e-07
       YO5_QD21           QUAD        3514.63        12.1068      -0.520551        25.9622        46.8714        2.18708        24.9888        1.05056      0.0463916   -2.18442e-05    1.48542e-06
       DRIFT_20          DRIFT        3514.76        12.2451      -0.534309        25.9639        46.3003        2.17091        24.9893        1.05664      0.0463916   -2.16496e-05    1.48542e-06
      YO5_SXD21           SEXT        3515.51        13.1056      -0.613043        25.9734        43.1133        2.07837         24.992        1.09143      0.0463916   -2.05355e-05    1.48547e-06
       DRIFT_19          DRIFT        3515.73        13.3883      -0.636793        25.9761        42.1793        2.05045        24.9928        1.10193      0.0463916   -2.01994e-05    1.48547e-06
       YO5_BV21          DRIFT        3515.73        13.3883      -0.636793        25.9761        42.1793        2.05045        24.9928        1.10193      0.0463916   -2.01994e-05    1.48547e-06
      DRIFT_320          DRIFT        3516.76         14.814      -0.745098        25.9878        38.0798        1.92316        24.9969        1.14979      0.0463916   -1.86669e-05    1.48547e-06
    YO5_DH20_E1           MULT        3516.76         14.814      -0.745098        25.9878        38.0798        1.92316        24.9969        1.14979      0.0463916   -1.86669e-05    1.48547e-06
       YO5_DH20          SBEND         3526.2        38.1975       -1.73054        26.0527         12.765       0.758307        25.0673        1.77049      0.0850862   -4.64318e-06    1.48547e-06
    YO5_DH20_E2           MULT         3526.2        38.1975       -1.73054        26.0527         12.765       0.758307        25.0673        1.77049      0.0850862   -4.64318e-06    1.48547e-06
      DRIFT_100          DRIFT         3527.8        43.9791       -1.89722        26.0589        10.6613       0.561665        25.0891        1.90609      0.0850862    -2.2758e-06    1.48547e-06
       YO5_TH20         KICKER         3527.8        43.9791       -1.89722        26.0589        10.6613       0.561665        25.0891        1.90609      0.0850862    -2.2758e-06    1.48547e-06
       DRIFT_21          DRIFT        3528.34        46.0791       -1.95424        26.0608        10.0855       0.494388        25.0975        1.95248      0.0850862   -1.46585e-06    1.48547e-06
       YO5_QF20           QUAD        3529.45        45.9869        2.03462        26.0646        10.0727      -0.482509        25.1153        1.95247     -0.0851086    1.38602e-07    1.42854e-06
       DRIFT_20          DRIFT        3529.58        45.4555        2.01998         26.065        10.2013      -0.498548        25.1174        1.94131     -0.0851086    3.25811e-07    1.42854e-06
      YO5_SXF20           SEXT        3530.33        42.4884        1.93615        26.0678         11.018      -0.590341        25.1287        1.87748     -0.0851086    1.39721e-06    1.42854e-06
       DRIFT_19          DRIFT        3530.56        41.6181        1.91087        26.0686        11.2913       -0.61803        25.1319        1.85823     -0.0851086    1.72038e-06    1.42854e-06
       YO5_BH20          DRIFT        3530.56        41.6181        1.91087        26.0686        11.2913       -0.61803        25.1319        1.85823     -0.0851086    1.72038e-06    1.42854e-06
      DRIFT_321          DRIFT        3531.59        37.7943        1.79556        26.0728        12.6968      -0.744298        25.1456        1.77042     -0.0851086    3.19417e-06    1.42854e-06
    YO5_DH19_E1           MULT        3531.59        37.7943        1.79556        26.0728        12.6968      -0.744298        25.1456        1.77042     -0.0851086    3.19417e-06    1.42854e-06
       YO5_DH19          SBEND        3541.03        13.8248       0.742123        26.1405        37.6584       -1.89975        25.2167        1.14952     -0.0464139    1.66805e-05    1.42854e-06
    YO5_DH19_E2           MULT        3541.03        13.8248       0.742123        26.1405        37.6584       -1.89975        25.2167        1.14952     -0.0464139    1.66805e-05    1.42854e-06
      DRIFT_100          DRIFT        3542.63        11.7442       0.563355        26.1605        44.0245       -2.09481        25.2229        1.07555     -0.0464139    1.89571e-05    1.42854e-06
       YO5_TV19         KICKER        3542.63        11.7442       0.563355        26.1605        44.0245       -2.09481        25.2229        1.07555     -0.0464139    1.89571e-05    1.42854e-06
       DRIFT_21          DRIFT        3543.17        11.1632       0.502193         26.168        46.3453       -2.16154        25.2248        1.05024     -0.0464139     1.9736e-05    1.42854e-06
       YO5_QD19           QUAD        3544.28        11.2565         -0.589        26.1841        46.5477        1.98525        25.2286         1.0502      0.0463461    2.03283e-05   -3.70174e-07
       DRIFT_20          DRIFT        3544.41         11.413      -0.604681        26.1859        46.0292        1.97134         25.229        1.05628      0.0463461    2.02798e-05   -3.70174e-07
      YO5_SXD19           SEXT        3545.16        12.3873      -0.694424         26.196        43.1319        1.89172        25.2317        1.09104      0.0463461    2.00021e-05    -3.7022e-07
       DRIFT_19          DRIFT        3545.39        12.7076      -0.721493        26.1988        42.2814        1.86771        25.2325        1.10152      0.0463461    1.99184e-05    -3.7022e-07
       YO5_BV19          DRIFT        3545.39        12.7076      -0.721493        26.1988        42.2814        1.86771        25.2325        1.10152      0.0463461    1.99184e-05    -3.7022e-07
      DRIFT_322          DRIFT        3546.42        14.3237      -0.844941         26.211        38.5406        1.75819        25.2366        1.14933      0.0463461    1.95365e-05    -3.7022e-07
    YO5_DH18_E1           MULT        3546.42        14.3237      -0.844941         26.211        38.5406        1.75819        25.2366        1.14933      0.0463461    1.95365e-05   -3.70219e-07
       YO5_DH18          SBEND        3555.86        40.8986       -1.96858        26.2748        14.8047        0.75603        25.3013         1.7696      0.0850408    1.60414e-05   -3.70219e-07
    YO5_DH18_E2           MULT        3555.86        40.8986       -1.96858        26.2748        14.8047        0.75603        25.3013         1.7696      0.0850408    1.60414e-05   -3.70215e-07
      DRIFT_100          DRIFT        3557.46        47.4761       -2.15856        26.2805        12.6646       0.586852        25.3198        1.90513      0.0850408    1.54514e-05   -3.70215e-07
       YO5_TH18         KICKER        3557.46        47.4761       -2.15856        26.2805        12.6646       0.586852        25.3198        1.90513      0.0850408    1.54514e-05   -3.70215e-07
      YO5_QGT18           MULT        3557.46        47.4761       -2.15856        26.2805        12.6646       0.586852        25.3198        1.90513      0.0850408    1.54514e-05   -3.70215e-07
       DRIFT_21          DRIFT           3558        49.8654       -2.22356        26.2823        12.0562       0.528971        25.3269         1.9515      0.0850408    1.52495e-05   -3.70215e-07
       YO5_QF18           QUAD        3559.11        49.9991        2.10701        26.2858         12.135      -0.602215        25.3417        1.95149     -0.0850684    1.55697e-05    9.51701e-07
       DRIFT_20          DRIFT        3559.24        49.4487        2.09276        26.2862        12.2947       -0.61693        25.3434        1.94034     -0.0850684    1.56944e-05    9.51701e-07
      YO5_SXF18           SEXT        3559.99        46.3708        2.01116        26.2887        13.2833      -0.701149        25.3528        1.87654     -0.0850684    1.64082e-05     9.5173e-07
       DRIFT_19          DRIFT        3560.22        45.4664        1.98655        26.2895        13.6063      -0.726553        25.3555        1.85729     -0.0850684    1.66235e-05     9.5173e-07
       YO5_BH18          DRIFT        3560.22        45.4664        1.98655        26.2895        13.6063      -0.726553        25.3555        1.85729     -0.0850684    1.66235e-05     9.5173e-07
      DRIFT_323          DRIFT        3561.25        41.4832        1.87431        26.2933        15.2249      -0.842402        25.3669        1.76953     -0.0850684    1.76053e-05     9.5173e-07
    YO5_DH17_E1           MULT        3561.25        41.4832        1.87431        26.2933        15.2249      -0.842402        25.3669        1.76953     -0.0850684    1.76053e-05    9.51731e-07
       YO5_DH17          SBEND        3570.69         15.758       0.849254        26.3535        41.1388       -1.90251        25.4284          1.149     -0.0463737    2.65903e-05    9.51731e-07
    YO5_DH17_E2           MULT        3570.69         15.758       0.849254        26.3535        41.1388       -1.90251        25.4284          1.149     -0.0463737    2.65903e-05    9.51735e-07
      DRIFT_103          DRIFT        3572.28        13.3285       0.675175         26.371        47.4881       -2.08147        25.4342        1.07509     -0.0463737     2.8107e-05    9.51735e-07
       YO5_TV17         KICKER        3572.28        13.3285       0.675175         26.371        47.4881       -2.08147        25.4342        1.07509     -0.0463737     2.8107e-05    9.51735e-07
       DRIFT_21          DRIFT        3572.83        12.6247       0.615618        26.3777        49.7913        -2.1427         25.436        1.04981     -0.0463737     2.8626e-05    9.51735e-07
       YO5_QD17           QUAD        3573.94        12.5948      -0.587809        26.3919         49.613        2.29801        25.4395        1.04979      0.0463493    2.82619e-05   -1.60229e-06
       DRIFT_20          DRIFT        3574.07        12.7507      -0.601809        26.3936        49.0128        2.28142        25.4399        1.05587      0.0463493    2.80519e-05   -1.60229e-06
      YO5_SXD17           SEXT        3574.82        13.7135      -0.681933        26.4026        45.6619        2.18647        25.4424        1.09063      0.0463493    2.68502e-05   -1.60235e-06
       DRIFT_19          DRIFT        3575.05        14.0275      -0.706101        26.4052        44.6791        2.15783        25.4432        1.10112      0.0463493    2.64877e-05   -1.60235e-06
       YO5_BV17          DRIFT        3575.05        14.0275      -0.706101        26.4052        44.6791        2.15783        25.4432        1.10112      0.0463493    2.64877e-05   -1.60235e-06
      DRIFT_324          DRIFT        3576.08        15.5982      -0.816317        26.4163        40.3615        2.02723        25.4471        1.14893      0.0463493    2.48346e-05   -1.60235e-06
    YO5_DH16_E1           MULT        3576.08        15.5982      -0.816317        26.4163        40.3615        2.02723        25.4471        1.14893      0.0463493    2.48346e-05   -1.60235e-06
       YO5_DH16          SBEND        3585.52        40.4887       -1.81888        26.4776        13.3679       0.832067        25.5137        1.76923      0.0850441    9.70747e-06   -1.60235e-06
    YO5_DH16_E2           MULT        3585.52        40.4887       -1.81888        26.4776        13.3679       0.832067        25.5137        1.76923      0.0850441    9.70747e-06   -1.60235e-06
      DRIFT_103          DRIFT        3587.11        46.5565       -1.98847        26.4835        11.0373       0.630308        25.5346        1.90477      0.0850441    7.15382e-06   -1.60235e-06
       YO5_TH16         KICKER        3587.11        46.5565       -1.98847        26.4835        11.0373       0.630308        25.5346        1.90477      0.0850441    7.15382e-06   -1.60235e-06
      YO5_QGT16           MULT        3587.11        46.5565       -1.98847        26.4835        11.0373       0.630308        25.5346        1.90477      0.0850441    7.15382e-06   -1.60235e-06
       DRIFT_21          DRIFT        3587.66        48.7566       -2.04649        26.4853        10.3876       0.561281        25.5427        1.95114      0.0850441    6.28014e-06   -1.60235e-06
