           NAME           TYPE              S          BETA1          ALFA1            MU1          BETA2          ALFA2            MU2           ETAX          ETAXP           ETAY          ETAYP
       YI2_BH11          DRIFT         2725.5        43.8838       -1.97248         20.177        12.5048       0.641697        19.2666        1.85758      0.0850772              0              0
       DRIFT_19          DRIFT        2725.73         44.782       -1.99769        20.1779        12.2202       0.616156        19.2695        1.87682      0.0850772              0              0
      YI2_SXF11           SEXT        2726.48        47.8412        -2.0813        20.1804        11.3595       0.531487        19.2796        1.94063       0.085078              0              0
       DRIFT_20          DRIFT        2726.61        48.3886        -2.0959        20.1809        11.2221       0.516691        19.2815        1.95178       0.085078              0              0
       YI2_QF11           QUAD        2727.72        48.3846         2.0994        20.1845        11.2559      -0.548096        19.2975        1.95179       -0.08506              0              0
       DRIFT_21          DRIFT        2728.26        46.1285        2.03846        20.1863        11.8879      -0.611089         19.305        1.90541       -0.08506              0              0
       YI2_TH11         KICKER        2728.26        46.1285        2.03846        20.1863        11.8879      -0.611089         19.305        1.90541       -0.08506              0              0
      DRIFT_260          DRIFT        2729.84        39.9801        1.86231        20.1921        14.1014      -0.793188        19.3244        1.77134       -0.08506              0              0
    YI2_DH11_E1           MULT        2729.84        39.9801        1.86231        20.1921        14.1014      -0.793188        19.3244        1.77134       -0.08506              0              0
       YI2_DH11          SBEND        2739.28         14.748       0.809052        20.2557        39.3746       -1.88388          19.39        1.15089     -0.0463655              0              0
    YI2_DH11_E2           MULT        2739.28         14.748       0.809051        20.2557        39.3746       -1.88388          19.39        1.15089     -0.0463654              0              0
      DRIFT_142          DRIFT        2740.29        13.2224       0.695273        20.2672        43.3145       -2.00104        19.3939        1.10387     -0.0463654              0              0
       YI2_BV12          DRIFT        2740.29        13.2224       0.695273        20.2672        43.3145       -2.00104        19.3939        1.10387     -0.0463654              0              0
       DRIFT_19          DRIFT        2740.52        12.9135       0.669893          20.27        44.2258       -2.02718        19.3947        1.09338     -0.0463654              0              0
      YI2_SXD12           SEXT        2741.27        11.9718       0.585766        20.2796        47.3316       -2.11389        19.3973        1.05861     -0.0463668              0              0
       DRIFT_20          DRIFT         2741.4        11.8202       0.571064        20.2814        47.8877       -2.12903        19.3978        1.05253     -0.0463668              0              0
       YI2_QD12           QUAD        2742.51        11.8174      -0.568514        20.2966        47.8669        2.14712        19.4014        1.05266      0.0466028              0              0
       DRIFT_21          DRIFT        2743.06        12.4707      -0.629566        20.3037        45.5603        2.08322        19.4033        1.07807      0.0466028              0              0
       YI2_TV12         KICKER        2743.06        12.4707      -0.629566        20.3037        45.5603        2.08322        19.4033        1.07807      0.0466028              0              0
      DRIFT_261          DRIFT        2744.63        14.7335      -0.806053        20.3223        39.2844        1.89849        19.4092        1.15153      0.0466028              0              0
    YI2_DH12_E1           MULT        2744.63        14.7335      -0.806053        20.3223        39.2844        1.89849        19.4092        1.15153      0.0466028              0              0
       YI2_DH12          SBEND        2754.07        39.8896       -1.85726        20.3859        13.8843       0.792013        19.4754        1.77422      0.0852969              0              0
    YI2_DH12_E2           MULT        2754.07        39.8896       -1.85727        20.3859        13.8843       0.792016        19.4754        1.77422      0.0852973              0              0
      DRIFT_142          DRIFT        2755.09        43.7715       -1.97039        20.3898        12.3984       0.673153        19.4877        1.86072      0.0852973              0              0
       YI2_BH13          DRIFT        2755.09        43.7715       -1.97039        20.3898        12.3984       0.673153        19.4877        1.86072      0.0852973              0              0
       DRIFT_19          DRIFT        2755.31        44.6687       -1.99563        20.3906        12.0998       0.646638        19.4907        1.88002      0.0852973              0              0
      YI2_SXF13           SEXT        2756.06        47.7249       -2.07935        20.3932        11.1958       0.558751        19.5009          1.944      0.0852999              0              0
       DRIFT_20          DRIFT        2756.19        48.2719       -2.09397        20.3936        11.0514       0.543391        19.5028        1.95517      0.0852999              0              0
       YI2_QF13           QUAD         2757.3        48.2748        2.09141        20.3972        11.0106      -0.505466        19.5191        1.95526     -0.0851373              0              0
       DRIFT_21          DRIFT        2757.85        46.0272        2.03071        20.3991        11.5957      -0.567639        19.5268        1.90884     -0.0851373              0              0
       YI2_TH13         KICKER        2757.85        46.0272        2.03071        20.3991        11.5957      -0.567639        19.5268        1.90884     -0.0851373              0              0
      DRIFT_262          DRIFT        2759.43        39.9022        1.85525        20.4049        13.6684      -0.747367        19.5468        1.77465     -0.0851373              0              0
    YI2_DH13_E1           MULT        2759.43        39.9022        1.85525        20.4049        13.6684      -0.747366        19.5468        1.77465     -0.0851373              0              0
       YI2_DH13          SBEND        2768.87        14.7642       0.806146        20.4685        37.9423       -1.82385        19.6148        1.15346     -0.0464433              0              0
    YI2_DH13_E2           MULT        2768.87        14.7642       0.806145        20.4685        37.9423       -1.82385        19.6148        1.15346     -0.0464432              0              0
      DRIFT_146          DRIFT        2769.88         13.244       0.692815          20.48         41.759       -1.93949        19.6189        1.10636     -0.0464432              0              0
       YI2_BV14          DRIFT        2769.88         13.244       0.692815          20.48         41.759       -1.93949        19.6189        1.10636     -0.0464432              0              0
       DRIFT_19          DRIFT        2770.11        12.9363       0.667534        20.4828        42.6423       -1.96528        19.6197        1.09586     -0.0464432              0              0
      YI2_SXD14           SEXT        2770.86        11.9978       0.583738        20.4924        45.6544       -2.05086        19.6224        1.06102     -0.0464445              0              0
       DRIFT_20          DRIFT        2770.99        11.8468       0.569093        20.4941        46.1939        -2.0658        19.6229        1.05494     -0.0464445              0              0
       YI2_QD14           QUAD         2772.1        11.8508      -0.572891        20.5093         46.202        2.05874        19.6266         1.0551      0.0467389              0              0
       DRIFT_21          DRIFT        2772.64        12.5089         -0.634        20.5164        43.9907        1.99692        19.6286        1.08058      0.0467389              0              0
       YI2_TV14         KICKER        2772.64        12.5089         -0.634        20.5164        43.9907        1.99692        19.6286        1.08058      0.0467389              0              0
      DRIFT_263          DRIFT        2774.22         14.786      -0.810654        20.5349        37.9774        1.81821        19.6347        1.15425      0.0467389              0              0
    YI2_DH14_E1           MULT        2774.22         14.786      -0.810654        20.5349        37.9774        1.81821        19.6347        1.15425      0.0467389              0              0
       YI2_DH14          SBEND        2783.66        40.0382       -1.86284        20.5983        13.7523       0.747824        19.7025        1.77822      0.0854325              0              0
    YI2_DH14_E2           MULT        2783.66        40.0382       -1.86284        20.5983        13.7523       0.747825        19.7025        1.77822      0.0854326              0              0
      DRIFT_146          DRIFT        2784.67        43.9315       -1.97607        20.6022        12.3521       0.632839        19.7149        1.86486      0.0854326              0              0
       YI2_BH15          DRIFT        2784.67        43.9315       -1.97607        20.6022        12.3521       0.632839        19.7149        1.86486      0.0854326              0              0
       DRIFT_19          DRIFT         2784.9        44.8313       -2.00133         20.603        12.0716       0.607189        19.7178        1.88419      0.0854326              0              0
      YI2_SXF15           SEXT        2785.65        47.8961       -2.08507        20.6056        11.2246       0.522156        19.7281        1.94827      0.0854329              0              0
       DRIFT_20          DRIFT        2785.78        48.4445        -2.0997         20.606        11.0897       0.507297          19.73        1.95946      0.0854329              0              0
       YI2_QF15           QUAD        2786.89        48.4434        2.10063        20.6096        11.1331       -0.54772        19.7461        1.95949     -0.0853755              0              0
       DRIFT_21          DRIFT        2787.44        46.1859        2.03971        20.6114        11.7651      -0.611388        19.7537        1.91294     -0.0853755              0              0
       YI2_TH15         KICKER        2787.44        46.1859        2.03971        20.6114        11.7651      -0.611388        19.7537        1.91294     -0.0853755              0              0
      DRIFT_264          DRIFT        2789.01        40.0336         1.8636        20.6172        13.9826      -0.795436        19.7733        1.77837     -0.0853755              0              0
    YI2_DH15_E1           MULT        2789.01        40.0336         1.8636        20.6172        13.9826      -0.795436        19.7733        1.77837     -0.0853755              0              0
       YI2_DH15          SBEND        2798.45        14.7744       0.810622        20.6807        39.4085        -1.8978        19.8392        1.15494     -0.0466819              0              0
    YI2_DH15_E2           MULT        2798.45        14.7744       0.810623        20.6807        39.4085       -1.89781        19.8392        1.15494      -0.046682              0              0
      DRIFT_142          DRIFT        2799.47        13.2456       0.696874        20.6922         43.378       -2.01623        19.8431         1.1076      -0.046682              0              0
       YI2_BV16          DRIFT        2799.47        13.2456       0.696874        20.6922         43.378       -2.01623        19.8431         1.1076      -0.046682              0              0
       DRIFT_19          DRIFT        2799.69         12.936         0.6715         20.695        44.2962       -2.04264        19.8439        1.09703      -0.046682              0              0
      YI2_SXD16           SEXT        2800.44        11.9919       0.587371        20.7046        47.4258       -2.13019        19.8465        1.06202     -0.0466812              0              0
       DRIFT_20          DRIFT        2800.57        11.8399       0.572673        20.7063        47.9861       -2.14549         19.847        1.05591     -0.0466812              0              0
       YI2_QD16           QUAD        2801.68        11.8353      -0.568409        20.7215        47.9916        2.14074        19.8506        1.05585      0.0465781              0              0
       DRIFT_21          DRIFT        2802.23        12.4884      -0.629363        20.7287        45.6917        2.07731        19.8524        1.08125      0.0465781              0              0
       YI2_TV16         KICKER        2802.23        12.4884      -0.629363        20.7287        45.6917        2.07731        19.8524        1.08125      0.0465781              0              0
      DRIFT_265          DRIFT        2803.81        14.7501      -0.805568        20.7472        39.4322        1.89396        19.8584        1.15466      0.0465781              0              0
    YI2_DH16_E1           MULT        2803.81        14.7501      -0.805568        20.7472        39.4322        1.89396        19.8584        1.15466      0.0465781              0              0
       YI2_DH16          SBEND        2813.25        39.8811       -1.85509        20.8108        14.0397       0.795745        19.9241        1.77711      0.0852718              0              0
    YI2_DH16_E2           MULT        2813.25        39.8811       -1.85508        20.8108        14.0397       0.795742        19.9241        1.77711      0.0852715              0              0
      DRIFT_142          DRIFT        2814.26        43.7583       -1.96802        20.8147        12.5453       0.677767        19.9362        1.86359      0.0852715              0              0
       YI2_BH17          DRIFT        2814.26        43.7583       -1.96802        20.8147        12.5453       0.677767        19.9362        1.86359      0.0852715              0              0
       DRIFT_19          DRIFT        2814.49        44.6545       -1.99321        20.8155        12.2446       0.651451        19.9391        1.88288      0.0852715              0              0
      YI2_SXF17           SEXT        2815.24        47.7069       -2.07668        20.8181        11.3329       0.564191        19.9493        1.94683       0.085269              0              0
      DRIFT_266          DRIFT        2815.37        48.2531       -2.09127        20.8185         11.187       0.548946        19.9511        1.95801       0.085269              0              0
       YI2_QF17           QUAD        2816.48         48.252        2.09228        20.8221        11.1454      -0.510268        19.9672        1.95793     -0.0854077              0              0
       DRIFT_21          DRIFT        2817.02        46.0035        2.03151        20.8239        11.7355      -0.571927        19.9748        1.91136     -0.0854077              0              0
       YI2_TH17         KICKER        2817.02        46.0035        2.03151        20.8239        11.7355      -0.571927        19.9748        1.91136     -0.0854077              0              0
      DRIFT_267          DRIFT         2818.6        39.8762        1.85585        20.8298        13.8194      -0.750169        19.9946        1.77674     -0.0854077              0              0
    YI2_DH17_E1           MULT         2818.6        39.8762        1.85585        20.8298        13.8194       -0.75017        19.9946        1.77674     -0.0854078              0              0
       YI2_DH17          SBEND        2828.04        14.7384        0.80553        20.8934        38.0623       -1.81776        20.0621        1.15301     -0.0467139              0              0
    YI2_DH17_E2           MULT        2828.04        14.7384       0.805532        20.8934        38.0623       -1.81777        20.0621        1.15301     -0.0467141              0              0
      DRIFT_146          DRIFT        2829.05        13.2196       0.692071         20.905        41.8656       -1.93245        20.0661        1.10563     -0.0467141              0              0
       YI2_BV18          DRIFT        2829.05        13.2196       0.692071         20.905        41.8656       -1.93245        20.0661        1.10563     -0.0467141              0              0
       DRIFT_19          DRIFT        2829.28        12.9122       0.666761        20.9078        42.7458       -1.95804         20.067        1.09506     -0.0467141              0              0
      YI2_SXD18           SEXT        2830.03         11.975       0.582836        20.9174        45.7464       -2.04278        20.0697        1.06003     -0.0467124              0              0
       DRIFT_20          DRIFT        2830.16        11.8241       0.568174        20.9191        46.2837        -2.0576        20.0701        1.05391     -0.0467124              0              0
       YI2_QD18           QUAD        2831.27        11.8282      -0.571993        20.9343        46.2651        2.07384        20.0739        1.05372      0.0463646              0              0
       DRIFT_21          DRIFT        2831.82        12.4853      -0.633172        20.9415        44.0376        2.01137        20.0758          1.079      0.0463646              0              0
       YI2_TV18         KICKER        2831.82        12.4853      -0.633172        20.9415        44.0376        2.01137        20.0758          1.079      0.0463646              0              0
      DRIFT_268          DRIFT        2833.39        14.7601      -0.810027          20.96        37.9817        1.83078         20.082        1.15208      0.0463646              0              0
    YI2_DH18_E1           MULT        2833.39        14.7601      -0.810027          20.96        37.9817        1.83078         20.082        1.15208      0.0463646              0              0
       YI2_DH18          SBEND        2842.83        40.0119       -1.86342        21.0235        13.6258       0.749116        20.1501        1.77252      0.0850588              0              0
    YI2_DH18_E2           MULT        2842.83        40.0119       -1.86341        21.0235        13.6258       0.749114        20.1501        1.77252      0.0850586              0              0
      DRIFT_146          DRIFT        2843.85        43.9065       -1.97677        21.0273        12.2242       0.632918        20.1626        1.85878      0.0850586              0              0
       YI2_BH19          DRIFT        2843.85        43.9065       -1.97677        21.0273        12.2242       0.632918        20.1626        1.85878      0.0850586              0              0
       DRIFT_19          DRIFT        2844.07        44.8066       -2.00206        21.0281        11.9437       0.606998        20.1656        1.87802      0.0850586              0              0
      YI2_SXF19           SEXT        2844.82        47.8725       -2.08585        21.0307        11.0977       0.521058        20.1759        1.94181      0.0850572              0              0
       DRIFT_20          DRIFT        2844.96        48.4212        -2.1005        21.0312        10.9631       0.506043        20.1778        1.95296      0.0850572              0              0
       YI2_QF19           QUAD        2846.07        48.4241        2.09796        21.0347        10.9985      -0.538973        20.1942        1.95289     -0.0851803              0              0
       DRIFT_21          DRIFT        2846.61        46.1694        2.03714        21.0366        11.6211      -0.602949        20.2019        1.90645     -0.0851803              0              0
       YI2_TH19         KICKER        2846.61        46.1694        2.03714        21.0366        11.6211      -0.602949        20.2019        1.90645     -0.0851803              0              0
      DRIFT_269          DRIFT        2848.19        40.0247        1.86132        21.0424        13.8134      -0.787889        20.2217        1.77219     -0.0851803              0              0
    YI2_DH19_E1           MULT        2848.19        40.0247        1.86132        21.0424        13.8134      -0.787889        20.2217        1.77219     -0.0851803              0              0
       YI2_DH19          SBEND        2857.63        14.7918       0.810116        21.1058        39.1472       -1.89559        20.2883        1.15061     -0.0464859              0              0
    YI2_DH19_E2           MULT        2857.63        14.7918       0.810116        21.1058        39.1472       -1.89559        20.2883        1.15061     -0.0464859              0              0
      DRIFT_142          DRIFT        2858.64        13.2638       0.696557        21.1174        43.1127       -2.01459        20.2922        1.10346     -0.0464859              0              0
       YI2_BV20          DRIFT        2858.64        13.2638       0.696557        21.1174        43.1127       -2.01459        20.2922        1.10346     -0.0464859              0              0
       DRIFT_19          DRIFT        2858.87        12.9544       0.671226        21.1201        44.0303       -2.04113         20.293        1.09295     -0.0464859              0              0
      YI2_SXD20           SEXT        2859.62        12.0105       0.587246        21.1297         47.158       -2.12913        20.2956        1.05808     -0.0464859              0              0
       DRIFT_20          DRIFT        2859.75        11.8585       0.572572        21.1314         47.718       -2.14451        20.2961        1.05199     -0.0464859              0              0
       YI2_QD20           QUAD        2860.86        11.8559      -0.570084        21.1466        47.7478        2.11861        20.2997        1.05196      0.0464287              0              0
       DRIFT_21          DRIFT         2861.4        12.5108       -0.63102        21.1537        45.4716        2.05593        20.3016        1.07727      0.0464287              0              0
       YI2_TV20         KICKER         2861.4        12.5108       -0.63102        21.1537        45.4716        2.05593        20.3016        1.07727      0.0464287              0              0
      DRIFT_270          DRIFT        2862.98        14.7776      -0.807173        21.1722        39.2761        1.87475        20.3075        1.15046      0.0464287              0              0
    YI2_DH20_E1           MULT        2862.98        14.7776      -0.807173        21.1722        39.2761        1.87475        20.3075        1.15046      0.0464287              0              0
       YI2_DH20          SBEND        2872.42        39.9359       -1.85637        21.2357        14.1232       0.789571        20.3732        1.77151      0.0851232              0              0
    YI2_DH20_E2           MULT        2872.42        39.9359       -1.85638        21.2357        14.1232       0.789573        20.3732        1.77151      0.0851234              0              0
      DRIFT_146          DRIFT        2873.44        43.8158       -1.96928        21.2396        12.6399       0.672998        20.3853        1.85784      0.0851234              0              0
       YI3_BH21          DRIFT        2873.44        43.8158       -1.96928        21.2396        12.6399       0.672998        20.3853        1.85784      0.0851234              0              0
       DRIFT_19          DRIFT        2873.66        44.7125       -1.99447        21.2404        12.3413       0.646993        20.3881        1.87709      0.0851234              0              0
      YI3_SXF21           SEXT        2874.41        47.7668       -2.07801         21.243        11.4354       0.560793        20.3982        1.94094      0.0851251              0              0
       DRIFT_20          DRIFT        2874.54        48.3134        -2.0926        21.2434        11.2904       0.545729           20.4        1.95209      0.0851251              0              0
       YI3_QF21           QUAD        2875.65        48.3094        2.09611         21.247        11.2649      -0.522018         20.416        1.95214     -0.0850415              0              0
       DRIFT_21          DRIFT         2876.2        46.0568        2.03523        21.2488        11.8677       -0.58361        20.4235        1.90577     -0.0850415              0              0
       YI3_TH21         KICKER         2876.2        46.0568        2.03523        21.2488        11.8677       -0.58361        20.4235        1.90577     -0.0850415              0              0
      DRIFT_271          DRIFT        2877.77        39.9183        1.85925        21.2547        13.9881      -0.761659         20.443        1.77173     -0.0850415              0              0
    YI3_DH20_E1           MULT        2877.77        39.9183        1.85925        21.2547        13.9881      -0.761658         20.443        1.77173     -0.0850414              0              0
       YI3_DH20          SBEND        2887.21         14.734       0.807051        21.3183        38.4371       -1.82809        20.5097        1.15145     -0.0463471              0              0
    YI3_DH20_E2           MULT        2887.21         14.734       0.807049        21.3183        38.4371       -1.82809        20.5097        1.15145      -0.046347              0              0
      DRIFT_146          DRIFT        2888.23        13.2123       0.693386        21.3299        42.2612       -1.94265        20.5137        1.10445      -0.046347              0              0
       YI3_BV20          DRIFT        2888.23        13.2123       0.693386        21.3299        42.2612       -1.94265        20.5137        1.10445      -0.046347              0              0
       DRIFT_19          DRIFT        2888.45        12.9043       0.668031        21.3327        43.1459        -1.9682        20.5146        1.09396      -0.046347              0              0
      YI3_SXD20           SEXT         2889.2        11.9653       0.583992        21.3423        46.1618       -2.05299        20.5173         1.0592     -0.0463486              0              0
       DRIFT_20          DRIFT        2889.34        11.8142       0.569304         21.344        46.7019        -2.0678        20.5177        1.05313     -0.0463486              0              0
       YI3_QD20           QUAD        2890.45        11.8148      -0.569926        21.3592        46.6643        2.10054        20.5214        1.05331      0.0466759              0              0
       DRIFT_21          DRIFT        2890.99        12.4697      -0.631066        21.3664        44.4081         2.0373        20.5233        1.07876      0.0466759              0              0
       YI3_TV20         KICKER        2890.99        12.4697      -0.631066        21.3664        44.4081         2.0373        20.5233        1.07876      0.0466759              0              0
      DRIFT_272          DRIFT        2892.57        14.7376      -0.807806        21.3849         38.274        1.85449        20.5294        1.15233      0.0466759              0              0
    YI3_DH19_E1           MULT        2892.57        14.7376      -0.807807        21.3849         38.274        1.85449        20.5294        1.15233      0.0466759              0              0
       YI3_DH19          SBEND        2902.01        39.9411       -1.86053        21.4485        13.5959       0.759533        20.5973        1.77571      0.0853699              0              0
    YI3_DH19_E2           MULT        2902.01        39.9411       -1.86053        21.4485        13.5959       0.759535        20.5973        1.77571      0.0853702              0              0
      DRIFT_146          DRIFT        2903.02        43.8298       -1.97382        21.4524        12.1746        0.64191        20.6099        1.86229      0.0853702              0              0
       YI3_BH19          DRIFT        2903.02        43.8298       -1.97382        21.4524        12.1746        0.64191        20.6099        1.86229      0.0853702              0              0
       DRIFT_19          DRIFT        2903.25        44.7286       -1.99909        21.4532        11.8901       0.615671        20.6129         1.8816      0.0853702              0              0
      YI3_SXF19           SEXT           2904        47.7901       -2.08292        21.4558        11.0318       0.528697        20.6233        1.94563      0.0853725              0              0
       DRIFT_20          DRIFT        2904.13        48.3379       -2.09756        21.4562        10.8952       0.513497        20.6252        1.95682      0.0853725              0              0
       YI3_QF19           QUAD        2905.24        48.3424        2.09367        21.4598        10.9081      -0.525462        20.6417        1.95691     -0.0852082              0              0
       DRIFT_21          DRIFT        2905.78        46.0923        2.03295        21.4617        11.5159       -0.58925        20.6495        1.91045     -0.0852082              0              0
       YI3_TH19         KICKER        2905.78        46.0923        2.03295        21.4617        11.5159       -0.58925        20.6495        1.91045     -0.0852082              0              0
      DRIFT_273          DRIFT        2907.36        39.9604        1.85742        21.4675        13.6641      -0.773644        20.6695        1.77615     -0.0852082              0              0
    YI3_DH18_E1           MULT        2907.36        39.9604        1.85742        21.4675        13.6641      -0.773643        20.6695        1.77615     -0.0852081              0              0
       YI3_DH18          SBEND         2916.8        14.7849       0.807947         21.531        38.6981       -1.87808        20.7368        1.15429     -0.0465144              0              0
    YI3_DH18_E2           MULT         2916.8        14.7849       0.807946         21.531        38.6981       -1.87808        20.7368        1.15429     -0.0465143              0              0
      DRIFT_142          DRIFT        2917.82        13.2611       0.694574        21.5425        42.6277       -1.99672        20.7408        1.10712     -0.0465143              0              0
       YI3_BV18          DRIFT        2917.82        13.2611       0.694574        21.5425        42.6277       -1.99672        20.7408        1.10712     -0.0465143              0              0
       DRIFT_19          DRIFT        2918.04        12.9525       0.669285        21.5453        43.5372       -2.02319        20.7417        1.09659     -0.0465143              0              0
      YI3_SXD18           SEXT        2918.79        12.0115       0.585452        21.5548        46.6378       -2.11096        20.7443        1.06171     -0.0465151              0              0
       DRIFT_20          DRIFT        2918.92        11.8599       0.570802        21.5566        47.1931       -2.12629        20.7448        1.05561     -0.0465151              0              0
       YI3_QD18           QUAD        2920.03        11.8614      -0.572131        21.5717        47.2348        2.08997        20.7484        1.05573      0.0467259              0              0
       DRIFT_21          DRIFT        2920.58        12.5185      -0.633147        21.5789        44.9894        2.02801        20.7503         1.0812      0.0467259              0              0
       YI3_TV18         KICKER        2920.58        12.5185      -0.633147        21.5789        44.9894        2.02801        20.7503         1.0812      0.0467259              0              0
      DRIFT_274          DRIFT        2922.15        14.7925      -0.809529        21.5973        38.8787        1.84888        20.7563        1.15485      0.0467259              0              0
    YI3_DH17_E1           MULT        2922.15        14.7925      -0.809529        21.5973        38.8787        1.84888        20.7563        1.15485      0.0467259              0              0
       YI3_DH17          SBEND         2931.6        40.0081       -1.86009        21.6608        14.0981       0.776001        20.8224         1.7787      0.0854194              0              0
    YI3_DH17_E2           MULT         2931.6        40.0081       -1.86008        21.6608        14.0981          0.776        20.8224         1.7787      0.0854193              0              0
      DRIFT_146          DRIFT        2932.61        43.8956       -1.97314        21.6646         12.641       0.660746        20.8345        1.86533      0.0854193              0              0
       YI3_BH17          DRIFT        2932.61        43.8956       -1.97314        21.6646         12.641       0.660746        20.8345        1.86533      0.0854193              0              0
       DRIFT_19          DRIFT        2932.84        44.7941       -1.99836        21.6654        12.3479       0.635037        20.8374        1.88465      0.0854193              0              0
      YI3_SXF17           SEXT        2933.59        47.8543       -2.08195         21.668        11.4593       0.549799        20.8474        1.94871      0.0854186              0              0
       DRIFT_20          DRIFT        2933.72        48.4019       -2.09655        21.6684        11.3171       0.534906        20.8492        1.95991      0.0854186              0              0
       YI3_QF17           QUAD        2934.83         48.398        2.09992         21.672        11.3182      -0.535903        20.8651         1.9599     -0.0854271              0              0
       DRIFT_21          DRIFT        2935.37        46.1413        2.03897        21.6739        11.9364      -0.597913        20.8726        1.91332     -0.0854271              0              0
       YI3_TH17         KICKER        2935.37        46.1413        2.03897        21.6739        11.9364      -0.597913        20.8726        1.91332     -0.0854271              0              0
      YI3_QGT17           MULT        2935.37        46.1413        2.03897        21.6739        11.9364      -0.597913        20.8726        1.91332     -0.0854271              0              0
      DRIFT_275          DRIFT        2936.95        39.9914         1.8628        21.6797        14.1038       -0.77717         20.892        1.77867     -0.0854271              0              0
    YI3_DH16_E1           MULT        2936.95        39.9914         1.8628        21.6797        14.1038       -0.77717         20.892        1.77867     -0.0854271              0              0
       YI3_DH16          SBEND        2946.39        14.7513       0.809409        21.7432        38.9139       -1.85083         20.958        1.15475     -0.0467336              0              0
    YI3_DH16_E2           MULT        2946.39        14.7513        0.80941        21.7432        38.9139       -1.85084         20.958        1.15475     -0.0467337              0              0
      DRIFT_146          DRIFT         2947.4        13.2249       0.695618        21.7548        42.7849       -1.96618        20.9619        1.10736     -0.0467337              0              0
       YI3_BV16          DRIFT         2947.4        13.2249       0.695618        21.7548        42.7849       -1.96618        20.9619        1.10736     -0.0467337              0              0
       DRIFT_19          DRIFT        2947.63        12.9159       0.670234        21.7575        43.6804        -1.9919        20.9628        1.09679     -0.0467337              0              0
      YI3_SXD16           SEXT        2948.38        11.9737       0.586067        21.7671        46.7322       -2.07714        20.9654        1.06174     -0.0467324              0              0
       DRIFT_20          DRIFT        2948.51         11.822       0.571363        21.7689        47.2785       -2.09205        20.9659        1.05561     -0.0467324              0              0
       YI3_QD16           QUAD        2949.62        11.8188      -0.568342        21.7841         47.237        2.12817        20.9695        1.05548      0.0464978              0              0
       DRIFT_21          DRIFT        2950.17        12.4718      -0.629378        21.7913        44.9511        2.06435        20.9714        1.08083      0.0464978              0              0
       YI3_TV16         KICKER        2950.17        12.4718      -0.629378        21.7913        44.9511        2.06435        20.9714        1.08083      0.0464978              0              0
      DRIFT_276          DRIFT        2951.74         14.734      -0.805819        21.8098        38.7343        1.87986        20.9774        1.15412      0.0464978              0              0
    YI3_DH15_E1           MULT        2951.74         14.734      -0.805818        21.8098        38.7343        1.87986        20.9774        1.15412      0.0464977              0              0
       YI3_DH15          SBEND        2961.18        39.8831       -1.85675        21.8735        13.6723       0.774824        21.0447        1.77581      0.0851916              0              0
    YI3_DH15_E2           MULT        2961.18        39.8831       -1.85674        21.8735        13.6723       0.774821        21.0447        1.77581      0.0851912              0              0
      DRIFT_146          DRIFT         2962.2        43.7638       -1.96983        21.8773        12.2211       0.656114        21.0572        1.86221      0.0851912              0              0
       YI3_BH15          DRIFT         2962.2        43.7638       -1.96983        21.8773        12.2211       0.656114        21.0572        1.86221      0.0851912              0              0
       DRIFT_19          DRIFT        2962.42        44.6608       -1.99506        21.8781        11.9303       0.629633        21.0602        1.88148      0.0851912              0              0
      YI3_SXF15           SEXT        2963.17        47.7161       -2.07863        21.8807        11.0517       0.541831        21.0706        1.94538      0.0851886              0              0
       DRIFT_20          DRIFT         2963.3        48.2628       -2.09324        21.8812        10.9117       0.526492        21.0725        1.95654      0.0851886              0              0
       YI3_QF15           QUAD        2964.41         48.265         2.0913        21.8848        10.8968      -0.512662         21.089        1.95644     -0.0853596              0              0
       DRIFT_21          DRIFT        2964.96        46.0176         2.0306        21.8866        11.4903      -0.575851        21.0967         1.9099     -0.0853596              0              0
       YI3_TH15         KICKER        2964.96        46.0176         2.0306        21.8866        11.4903      -0.575851        21.0967         1.9099     -0.0853596              0              0
      YI3_QGT15           MULT        2964.96        46.0176         2.0306        21.8866        11.4903      -0.575851        21.0967         1.9099     -0.0853596              0              0
      DRIFT_277          DRIFT        2966.54        39.8929        1.85512        21.8925        13.5935      -0.758514        21.1169        1.77536     -0.0853596              0              0
    YI3_DH14_E1           MULT        2966.54        39.8929        1.85512        21.8925        13.5935      -0.758515        21.1169        1.77536     -0.0853598              0              0
       YI3_DH14          SBEND        2975.98        14.7586       0.805885         21.956         38.244       -1.85259        21.1848        1.15208     -0.0466657              0              0
    YI3_DH14_E2           MULT        2975.98        14.7586       0.805887         21.956         38.244       -1.85259        21.1848        1.15208     -0.0466659              0              0
      DRIFT_142          DRIFT        2976.99         13.239       0.692542        21.9676        42.1209       -1.97012        21.1888        1.10476     -0.0466659              0              0
       YI3_BV14          DRIFT        2976.99         13.239       0.692542        21.9676        42.1209       -1.97012        21.1888        1.10476     -0.0466659              0              0
       DRIFT_19          DRIFT        2977.22        12.9314       0.667259        21.9704        43.0182       -1.99634        21.1897         1.0942     -0.0466659              0              0
      YI3_SXD14           SEXT        2977.97        11.9933       0.583422        21.9799        46.0779        -2.0832        21.1924         1.0592     -0.0466645              0              0
       DRIFT_20          DRIFT         2978.1        11.8423       0.568776        21.9817        46.6259       -2.09839        21.1928        1.05308     -0.0466645              0              0
       YI3_QD14           QUAD        2979.21        11.8467      -0.572866        21.9969        46.6625        2.06644        21.1965        1.05291      0.0463404              0              0
